PO No,Forwarder Name,PO Created By,Vendor Code,Vendor Name,Vendor Country Name,Consignee Code,Incoterm Origin,PO Delivery Date,PO Item,Material No,Material Short Text,PO Quantity,Total GR Qty,PO Line Process,PO Line Status
68037234,,WGU,1900014798,Celio Packaging ApS,Denmark,X12004,DAP,2024-01-12,10,S8903055,"Plastic foil f. auto wrapper, campus 2",168,168,NONE,CLOSED
68037211,,MKAZEMI,1900000064,KBI Pharmaceuticals GmbH & Co. KG,Germany,X12004,DAP,2024-03-15,10,S1561135,ORS low osm. flavour 20.5/1L/CAR10x10,14112,14112,NONE,CLOSED
68037199,,TNIELSEN,1900016235,Ciron Drugs and Pharmaceuticals Pvt,India,X12001,DAP,2024-06-20,10,S1552610,Hydrocortisone pdr/inj 100mg vial/BOX-10,15000,15000,LTA,CLOSED
68037201,Scan Global Logistics A/S,TNIELSEN,1900021554,TRIDEM PHARMA,France,X12002,FCA,2024-03-15,10,S1568040,Sulfadox+Pyrimeth 500+25mg tabs/PAC-100,10000,10000,LTA,CLOSED
68037181,,AWEIS,1900016014,Rudolf Riester GmbH,Germany,X12004,DAP,2024-01-10,30,S0845187,"Sphygmomanometer,(adult),resilient",2500,2500,LTA,CLOSED
68037257,,WGU,1900020101,All 4 Labels Denmark SB A/S,Denmark,X12004,DAP,2024-02-05,10,S8501040,"Thermal Transfer Ribbon,110mmx360m",100,100,NONE,CLOSED
68037257,,WGU,1900020101,All 4 Labels Denmark SB A/S,Denmark,X12004,DAP,2024-02-05,20,S8902039,Thermal ribbon BLACK,50,50,NONE,CLOSED
68037257,,WGU,1900020101,All 4 Labels Denmark SB A/S,Denmark,X12004,DAP,2024-02-05,30,S8902042,LabelsA5-White-Man.Printers-Land.,30,30,NONE,CLOSED
68037258,,WGU,1900006531,MC Emballage A/S,Denmark,X12004,DAP,2024-01-19,10,S8903069,PP strapping(12mm x0.55mm x 3000m) CII,120,120,NONE,CLOSED
68037205,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-01-29,10,S0305135,"Mask,surgic,typeIIR,tiestrap,disp.pack50",156588,156588,LTA,CLOSED
68037551,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-06-04,10,S0305038,"Shoe cover,non-woven,s.u.,BOX-100",455,455,LTA,CLOSED
68037203,,TNIELSEN,1900007093,"Laboratorio Reig Jofre, SA",Spain,X12004,DAP,2024-09-09,10,S1514135,Benzabenzylpen pdr.inj 1.2MIUv/sol/PAC-1,10000,11878,LTA,CLOSED
68037204,,NANXIONNAZ,1900019010,Evenproducts Limited,United Kingdom,X12004,DAP,2024-01-08,10,S5006018,"Water tank,collapsible,1500l,w/distr.kit",10,10,LTA,CLOSED
68037204,,NANXIONNAZ,1900019010,Evenproducts Limited,United Kingdom,,DAP,2024-01-08,20,S5006036,"Water tank,onion,collaps,30m3,w/taps",2,2,LTA,CLOSED
68037224,,MKAZEMI,1900001025,Durbin PLC,United Kingdom,X12004,DAP,2024-04-25,10,S1506001,Acetylsalicylic acid 300mg tab/PAC-10x10,8000,8000,LTA,CLOSED
68037216,Kuehne + Nagel A/S,SHVISWANATHA,1900020635,Zhejiang E-Bang Outsourcing and Tra,China,X12010,FCA,2024-01-29,10,S5001100,"Bag,UNICEF,blue nylon,280x410x170mm",5152,5152,LTA,CLOSED
68037216,Kuehne + Nagel A/S,SHVISWANATHA,1900020635,Zhejiang E-Bang Outsourcing and Tra,China,X12010,FCA,2024-01-29,20,S5001200,"Bag,school,students,UNICEF,400x270x100mm",24960,24960,LTA,CLOSED
68037212,,SHVISWANATHA,1900007348,Alulock Aps,Denmark,X12010,DAP,2024-04-03,10,S5001010,"Box,metal,lockable,for storage",768,768,LTA,CLOSED
68037213,Kuehne + Nagel A/S,SHVISWANATHA,1900000422,BIAB International AB,Sweden,X12010,FCA,2024-01-15,10,S5001010,"Box,metal,lockable,for storage",384,384,LTA,CLOSED
68037207,Kuehne + Nagel A/S,SHVISWANATHA,1900020775,TIANJIN MACHINERY AND ELECTRIC EQUI,China,X12001,FCA,2024-01-02,10,S5001010,"Box,metal,lockable,for storage",384,384,LTA,CLOSED
68037214,Kuehne + Nagel A/S,SHVISWANATHA,1900020040,Gemini Global Limited,China,X12010,FCA,2024-01-03,10,S5001010,"Box,metal,lockable,for storage",384,384,LTA,CLOSED
62000108,Kuehne + Nagel A/S,SHVISWANATHA,1900010874,Arab Printing Press  S.A.L,Lebanon,X44906,FCA,2023-12-28,10,S5034001,Adolescent Kit,196,196,LTA,CLOSED
68037206,Kuehne + Nagel A/S,SHVISWANATHA,1900010874,Arab Printing Press  S.A.L,Lebanon,X12010,FCA,2024-03-08,10,S5034001,Adolescent Kit,392,392,LTA,CLOSED
68037265,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-02-01,10,S9016023,"Double-wall ctn.80x40x50 cm, 0.160 m3",10920,11440,NONE,CLOSED
68037251,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-01-30,10,S0330025,"Gloves,exam,latex,pwdfree,M,BOX-100",136800,136800,LTA,CLOSED
68037208,,AWEIS,1900002012,The Medical Export Group BV,Netherlands,X12004,DAP,2024-02-21,10,S0845185,"Doppler,FHR detector,w/access",300,300,LTA,CLOSED
68037209,,ARETSLOV,1900001115,Chempatex Medizinische,Germany,X12004,DAP,2024-02-16,10,S0141022,"Scale,mother/child,batteries,250kg",500,500,LTA,CLOSED
68037223,,TNIELSEN,1900001546,Laboratoire Renaudin,France,X12004,DAP,2024-07-29,10,S1550525,Furosemide inj 10mg/ml 2ml amp/BOX-10,5541,5541,LTA,OPEN
68037217,,MKAZEMI,1900000292,Nutriset S.A.S,France,X12004,DAP,2024-01-19,10,S1580020,Zinc 20mg tablets/PAC-10x10,6912,6912,LTA,CLOSED
68037220,,MKAZEMI,1900014596,Macleods Pharmaceuticals Limited,India,X12001,DAP,2024-08-15,10,S1555652,Metronidazole 500mg tabs PAC/10x10,40000,39699,LTA,CLOSED
68037255,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X12001,FCA,2024-01-22,10,S5088048,High Performance Tent - 48M2,68,68,LTA,CLOSED
68037255,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X12001,FCA,2024-01-22,20,S5088072,High Performance Tent - 72M2,56,56,LTA,CLOSED
62000109,Kuehne + Nagel A/S,NANXIONNAZ,1900008365,Tintometer GmbH,Germany,X44907,FCA,2024-01-05,10,S5006129,Chlorine/pH visual comparator,150,150,LTA,CLOSED
68037225,,TNIELSEN,1900019765,S Kant Healthcare Ltd.,India,X12001,DAP,2024-05-14,10,S1531011,Azithromycin pdr/or s 200mg/5ml/BOT-15ml,164304,164304,LTA,CLOSED
68037226,,MKAZEMI,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,X12001,DAP,2024-06-04,10,S1504008,Omeprazole 20mg capsules (e/c) PAC/10x10,39572,39572,LTA,OPEN
62000111,Kuehne + Nagel A/S,PLPETERSEN,1900006246,"Puyoung Ind. Co., Ltd.","South Korea,Rep",X44906,FCA,2024-01-18,10,S5086013,Plastic Tarpaulin F.R. Sheet 4 x 50m,600,600,NONE,CLOSED
62000112,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-01-22,10,S5088048,High Performance Tent - 48M2,102,102,LTA,CLOSED
62000112,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-01-22,20,S5088072,High Performance Tent - 72M2,140,140,LTA,CLOSED
68037210,,MKAZEMI,1900014773,MEDOPHARM,India,X12001,DAP,2024-04-25,10,S1580006,Ascorbic acid 250mg tabs/10x100BLIS,1440,1440,LTA,CLOSED
68037219,,NANXIONNAZ,1900008365,Tintometer GmbH,Germany,X12004,DAP,2024-01-19,10,S5006129,Chlorine/pH visual comparator,1344,1344,LTA,CLOSED
68037221,,TNIELSEN,1900002981,NOVO NORDISK A/S,Denmark,X12004,DAP,2024-04-22,20,S1560500,IntermediateInsulin100IU/ml 10mlVl/BOX-1,5000,5000,LTA,CLOSED
68037221,,TNIELSEN,1900002981,NOVO NORDISK A/S,Denmark,X12004,DAP,2024-04-22,10,S1560501,SolubleInsulin100IU/ml inj 10ml vl/BOX-1,3000,3000,LTA,CLOSED
68037222,Kuehne + Nagel A/S,TNIELSEN,1900020581,JSC Kalceks,Latvia,X12004,FCA,2024-04-02,10,S1559355,Magn.sulph.inj 500mg/ml 10ml amp/BOX-10,11000,11000,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-02-16,10,S0747452,"Needle,disp,23G,ster/BOX-100",18200,18200,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-02-16,20,S0747420,"Needle,disp,19G,ster/BOX-100",16100,16100,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-02-16,30,S0782205,"Syringe,disp,2ml,ster/BOX-100",7000,7000,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-02-16,40,S0782405,"Syringe,disp,5ml,ster/BOX-100",16000,16000,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-02-16,50,S0747432,"Needle,disp,21G,ster/BOX-100",14700,14700,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-03-18,60,S0782205,"Syringe,disp,2ml,ster/BOX-100",3000,3000,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-03-18,70,S0782405,"Syringe,disp,5ml,ster/BOX-100",4000,4000,LTA,CLOSED
68037274,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-03-11,90,S0782413,"Syringe,disp,10ml,ster/BOX-100",8064,8064,LTA,CLOSED
68037229,,TNIELSEN,1900018859,Hameln Pharma Ltd,United Kingdom,X12004,DAP,2024-06-30,10,S1543625,Diazepam inj 5mg/ml 2ml amp/BOX-10    pt,10000,10000,LTA,CLOSED
68037228,Kuehne + Nagel A/S,TNIELSEN,1900021168,Sinopharm Zhijun (Shenzhen),China,X12001,FCA,2024-04-24,10,S1531006,Ceftriaxone pdr/inj 250mg vial/BOX-50,4880,4880,LTA,CLOSED
68037227,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12004,DAP,2024-04-29,10,S1523005,Dexamethasone Phos 4mg/ml 1ml amp/BOX-50,2700,2727,LTA,CLOSED
68037230,,TNIELSEN,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,X12001,DAP,2024-04-30,10,S1537135,Sul.200mg+Trim.40mg/5ml or.sus/BOT-100ml,45000,44900,LTA,CLOSED
68037248,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-05-30,10,S1552119,Sodium Chloride 0.9% 500ml bot/BOX-20,6450,6670,LTA,CLOSED
68037249,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-05-03,10,S1560826,Compound Sodium Lactate 500ml bot/BOX-20,15000,15603,LTA,CLOSED
68037239,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12001,DAP,2024-05-31,10,S0566014,"Infusion Arm Splint, Foldable, Adult",1500,1500,LTA,CLOSED
68037239,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12001,DAP,2024-05-31,20,S0566015,"Infusion Arm Splint, Foldable, Child",1500,1500,LTA,CLOSED
68037235,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2024-02-02,10,S0774750,"Scissors,umbilical cord,b/b,sterile",20000,20000,LTA,CLOSED
68037238,,AWEIS,1900015722,STERIS Corporation,USA (the),X12004,DAP,2024-02-15,10,S0558100,"Indicator,TST control spot/PAC-300",1000,1000,LTA,CLOSED
68037231,,TNIELSEN,1900014916,Sandoz d d,Slovenia,X12004,DAP,2024-05-28,10,S1533002,Co-Amoxiclav 125mg+ 31.25mg BOT/100ml,90000,90000,LTA,CLOSED
68037232,,TNIELSEN,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2024-07-02,10,S1515060,Miconazole nitrate cream 2%/TBE-30g,158000,160620,LTA,CLOSED
68037232,,TNIELSEN,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2024-06-04,20,S1552500,Hydrocortisone ointment 1%/TBE-15g,60000,62080,LTA,CLOSED
68037233,,TNIELSEN,1900014596,Macleods Pharmaceuticals Limited,India,X12001,DAP,2024-07-09,10,S1562020,Salbutamol oral inh. 0.1mg/ds 200ds,60000,60000,LTA,CLOSED
68037242,,AWEIS,1900006469,SURU INTERNATIONAL PVT LTD,India,X12001,DAP,2024-04-02,10,S0330501,"Bag,urine collecting,2L,drain.,sterile",43200,43200,LTA,CLOSED
68037240,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-03-20,10,S0565030,"Sut,nonabs,DEC2,need 3/8 18mm,tri/BOX-36",3456,3456,LTA,CLOSED
68037240,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2024-03-20,20,S0564011,"Sut,abs,DEC2,need 3/8 18mm,round/BOX-36",1728,1728,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,10,S0709231,"Cannula IV short 18G, ster, disp, BOX-50",2240,2240,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,20,S0709235,"Cannula,IV short,16G,ster,disp, BOX-50",320,320,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,30,S0709232,"Cannula IV short 20G, ster, disp, BOX-50",1280,1280,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,40,S0709233,"Cannula IV short 22G, ster, disp, BOX-50",3840,3840,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,50,S0709234,"Cannula IV short 24G, ster, disp, BOX-50",3840,3840,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,60,S0709236,"Needle scalp vein 21G, ster, disp,BOX-50",1280,1280,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,70,S0709237,"Needle scalp vein 25G, ster, disp,BOX-50",3840,3840,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,80,S0709240,"Three-way valve, Luer, w/caps/BOX-50",960,960,LTA,CLOSED
68037241,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-02-15,90,S0744301,"Needle,scalp vein,23G,ster,disp/BOX-50",1280,1280,LTA,CLOSED
68037431,,NSEREK,1900001503,Katadyn Products Inc,Switzerland,X12004,DAP,2024-04-05,10,S5619903,"Filter, drinking, approx. 10L container",2208,2208,LTA,CLOSED
68037254,Kuehne + Nagel A/S,PLPETERSEN,1900006246,"Puyoung Ind. Co., Ltd.","South Korea,Rep",X12001,FCA,2024-01-18,10,S5086013,Plastic Tarpaulin F.R. Sheet 4 x 50m,900,900,NONE,CLOSED
68037254,Kuehne + Nagel A/S,PLPETERSEN,1900006246,"Puyoung Ind. Co., Ltd.","South Korea,Rep",X12001,FCA,2024-01-18,20,S5086014,Plastic Tarpaulin F.R. Sheet (4x5m),3000,3000,NONE,CLOSED
68037250,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-07-09,10,S1552118,Glucose 10% 500ml bot/BOX-20,6250,6390,LTA,CLOSED
68037252,Kuehne + Nagel A/S,LSUN,1900013350,Premier Medical Corporation Private,India,X12002,FCA,2024-01-23,10,S0584636,"FirstResponseSyph Anti-TPCardTest,kit/25",1000,1000,LTA,CLOSED
68037243,Kuehne + Nagel A/S,TNIELSEN,1900012047,Square Pharmaceuticals PLC,Bangladesh,X12001,FCA,2024-09-02,20,S1585009,Paracetamol 120mg/5ml or.liq/BOT-60ml,300000,300000,LTA,CLOSED
68037244,,TNIELSEN,1900019765,S Kant Healthcare Ltd.,India,X12001,DAP,2024-05-20,10,S1585009,Paracetamol 120mg/5ml or.liq/BOT-60ml,362880,361368,LTA,CLOSED
68037236,,AWEIS,1900016014,Rudolf Riester GmbH,Germany,X12004,DAP,2024-02-22,10,S0845162,"Tongue depressor,wooden,disp/BOX-100",10000,10000,LTA,CLOSED
68037237,,AWEIS,1900008236,Fleischhacker GmbH & Co.KG,Germany,X12004,DAP,2024-03-22,10,S0845177,"Papersheet,crepe,for ster. pack/PAC-250",800,800,LTA,CLOSED
68037237,,AWEIS,1900008236,Fleischhacker GmbH & Co.KG,Germany,X12004,DAP,2024-03-22,20,S1802209,"Battery,drycell,alkaline,'AA',1.5V/PAC-4",2400,2400,LTA,CLOSED
68037263,Kuehne + Nagel A/S,IMUNOZ,1900008236,Fleischhacker GmbH & Co.KG,Germany,X12004,FCA,2024-04-12,10,S0904991,"Test strip, urine, 10 parameter, box/100",1500,1500,LTA,CLOSED
68037243,Kuehne + Nagel A/S,TNIELSEN,1900012047,Square Pharmaceuticals PLC,Bangladesh,X12001,FCA,2024-04-24,10,S1585009,Paracetamol 120mg/5ml or.liq/BOT-60ml,150000,150000,LTA,CLOSED
68037246,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2024-04-28,10,S1560832,Water for injection 10ml amp/BOX-50,7680,7800,LTA,CLOSED
68037245,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,,DAP,2024-08-05,10,S1560823,Compound Sodium Lactate 1L bot/BOX-10,7000,7070,LTA,CLOSED
68037264,Kuehne + Nagel A/S,AWEIS,1900006469,SURU INTERNATIONAL PVT LTD,India,X12002,FCA,2024-01-18,10,S0330501,"Bag,urine collecting,2L,drain.,sterile",12000,12000,LTA,CLOSED
68037259,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-04-17,10,S0373500,"Tube,feeding,CH05,L40cm,ster,disp",100000,100000,LTA,CLOSED
68037259,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-04-17,20,S0323302,"Catheter,Foley,CH14,ster,disp",20000,20000,LTA,CLOSED
68037259,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-04-17,30,S0373000,"Tube,feeding,CH08,L40cm,ster,disp",100000,100000,LTA,CLOSED
68037259,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-04-17,40,S0383040,"Tube,endotrach,7.5,w/cuff,ster,disp",20000,20000,LTA,CLOSED
68037259,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2024-04-17,50,S0374025,"Tube,suction,CH14,L50cm,ster,disp",75000,75000,LTA,CLOSED
68037253,,TNIELSEN,1900001025,Durbin PLC,United Kingdom,X12004,DAP,2024-02-23,10,S1551050,"Heparin 5000IU/ml inj, 5ml vial/PAC-10",5000,5000,LTA,CLOSED
68037256,,TNIELSEN,1900016885,Fresenius Kabi,Denmark,X12004,DAP,2024-06-25,10,S1537065,Cloxacillin pdr/inj 500mg vial/BOX-50,2370,2370,LTA,CLOSED
62000113,Kuehne + Nagel A/S,NANXIONNAZ,1900008365,Tintometer GmbH,Germany,X44907,FCA,2024-01-21,10,S5006129,Chlorine/pH visual comparator,225,225,LTA,CLOSED
68037260,,TNIELSEN,1900012918,Galentic Pharma (India) Pvt.Ltd,India,X12001,DAP,2024-07-10,10,S1553110,Povidone iodine sol 10%/BOT-200ml,52800,53520,LTA,CLOSED
68037262,,AWEIS,1900008382,United Poly Engineering Private Ltd,India,X12001,DAP,2024-04-26,10,S0334700,"Jug,measuring,1L",9504,9504,LTA,CLOSED
68037280,,TNIELSEN,1900016885,Fresenius Kabi,Denmark,X12004,DAP,2024-09-24,10,S1560832,Water for injection 10ml amp/BOX-50,50000,50207,LTA,CLOSED
68037267,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-01-26,10,S5006055,"NaDCC,Chlorine Granules 56%, 1/2kg",4032,4032,LTA,CLOSED
68037267,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-02-16,20,S5006055,"NaDCC,Chlorine Granules 56%, 1/2kg",1728,1728,LTA,CLOSED
68037285,,AWEIS,1900011304,Bicakcilar Global Tibbi Urunler,Türkiye,X12004,DAP,2024-04-05,10,S0390011,"Airway,Guedel,size00,ster,single use",6000,6000,LTA,CLOSED
68037285,,AWEIS,1900011304,Bicakcilar Global Tibbi Urunler,Türkiye,X12004,DAP,2024-04-05,20,S0390051,"Airway,Guedel,size3,ster,single use",4000,4000,LTA,CLOSED
68037285,,AWEIS,1900011304,Bicakcilar Global Tibbi Urunler,Türkiye,X12004,DAP,2024-04-05,30,S0390061,"Airway,Guedel,size4,ster,single use",4000,4000,LTA,CLOSED
68037285,,AWEIS,1900011304,Bicakcilar Global Tibbi Urunler,Türkiye,X12004,DAP,2024-04-05,40,S0390022,"Airway,Guedel,size0,ster,single use",3750,3750,LTA,CLOSED
68037285,,AWEIS,1900011304,Bicakcilar Global Tibbi Urunler,Türkiye,X12004,DAP,2024-04-05,50,S0390021,"Airway,Guedel,size1,ster,single use",2880,2880,LTA,CLOSED
68037285,,AWEIS,1900011304,Bicakcilar Global Tibbi Urunler,Türkiye,X12004,DAP,2024-04-05,60,S0390041,"Airway,Guedel,size2,ster,single use",2880,2880,LTA,CLOSED
68037271,,AWEIS,1900005502,Kanam Latex Industries Private Ltd,India,X12001,DAP,2024-05-10,10,S0327500,"Gloves,surg,pwdfree,6.5,ster,s.u.,pair",48000,48000,LTA,CLOSED
68037271,,AWEIS,1900005502,Kanam Latex Industries Private Ltd,India,X12001,DAP,2024-05-10,20,S0327520,"Gloves,surg,pwdfree,7.5,ster,s.u.,pair",177600,177600,LTA,CLOSED
68037271,,AWEIS,1900005502,Kanam Latex Industries Private Ltd,India,X12001,DAP,2024-05-10,30,S0327540,"Gloves,surg,pwdfree,8.5,ster,s.u.,pair",72000,72000,LTA,CLOSED
68037271,,AWEIS,1900005502,Kanam Latex Industries Private Ltd,India,X12001,DAP,2024-05-10,40,S0330115,"Gloves,gyn,pwdfree,medium,ster,s.u.,pair",19200,19200,LTA,CLOSED
68037288,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2024-03-18,10,S0743600,"Needle holder,Mayo-Hegar,180mm,str",10000,10000,LTA,CLOSED
68037288,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2024-03-18,20,S0774750,"Scissors,umbilical cord,b/b,sterile",30000,30000,LTA,CLOSED
68037288,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2024-03-18,30,S0728000,"Forceps,artery,Pean/Roch,200mm,cvd",2000,2000,LTA,CLOSED
68037288,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2024-03-18,40,S0728015,"Forceps,artery,Pean/Roch,240mm,cvd",2000,2000,LTA,CLOSED
68037288,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2024-03-18,50,S0728670,"Forceps,intest,clamp,Doyen,230mm,cvd",2000,2000,LTA,CLOSED
68037308,,NSEREK,1900001361,GOIZPER S. COOP,Spain,X12004,DAP,2024-02-16,10,S5006031,"Sprayer,compression type, approx. 11 L",960,960,LTA,CLOSED
68037278,,MKAZEMI,1900021271,Lomapharm GmbH,Germany,X12004,DAP,2024-07-25,10,S1550030,Iron 60mg + Folic ac. 400mcg tab/PAC-100,420000,420000,LTA,CLOSED
68037269,Kuehne + Nagel A/S,NSEREK,1900013306,K.K.Nag Pvt. Ltd,India,X12001,FCA,2024-04-13,10,S5007335,"Squatting plate,plastic,w/o pan,120x80cm",1056,1056,NONE,CLOSED
68037266,,MKAZEMI,1900001026,B Braun Melsungen AG,Germany,X12004,DAP,2024-04-15,10,S1569650,Naloxone inj 400mcg/ml 1ml amp/BOX-10,1500,1500,LTA,CLOSED
68037284,,MKAZEMI,1900014000,Renata Limited,Bangladesh,X12001,DAP,2024-05-04,10,S1580022,ORS fl.1Lx2+ Zinc 20mg 10tabs.kit/PAC,231840,231840,NONE,CLOSED
68037276,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-04-10,10,S1543751,Amlodipine 5mg tabs/PAC-10x10,6000,6000,LTA,CLOSED
68037270,,AWEIS,1900012695,"Hangzhou Cereal, Oils &",China,X12001,DAP,2024-04-30,10,S0145620,"MUAC,Child 11.5 Red,PAC-50,English",78540,78540,LTA,CLOSED
68037270,,AWEIS,1900012695,"Hangzhou Cereal, Oils &",China,X12001,DAP,2024-04-30,20,S0145630,"MUAC,Adult,w/o color code,PAC-50,English",12672,12672,LTA,CLOSED
68037270,,AWEIS,1900012695,"Hangzhou Cereal, Oils &",China,X12001,DAP,2024-04-30,30,S0145635,"MUAC,Child 11.5 Red,PAC-50,French",11220,11220,LTA,CLOSED
68037300,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12011,DAP,2024-03-12,10,S8940100,"Pre-pack Carton, 45x35x15 cm, 0.024 m3",7500,7824,NONE,CLOSED
68037268,Scan Global Logistics A/S,AWEIS,1900020220,Yangzhou Daintybird Funeral,China,X12002,FCA,2024-01-31,10,S0990030,"Body bag,infection control,adult",1200,1200,LTA,CLOSED
68037268,Scan Global Logistics A/S,AWEIS,1900020220,Yangzhou Daintybird Funeral,China,X12002,FCA,2024-01-31,20,S0990040,"Body bag,infection control,child",1260,1260,LTA,CLOSED
68037276,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2024-04-10,20,S1552412,Atenolol 50mg tabs/PAC-10x10,15000,15000,LTA,CLOSED
68037272,,NANXIONNAZ,1900718110,TOKSOZ ITHALAT IHRACAT VE DAHILI TI,Türkiye,X12004,DAP,2024-03-05,10,S0552000,"Soap,toilet,bar,approx.100-110g,wrapped",288000,288000,LTA,CLOSED
68037273,,TNIELSEN,1900005818,Missionpharma A/S,Denmark,X12004,DAP,2024-09-16,10,S1560823,Compound Sodium Lactate 1L bot/BOX-10,7000,7391,LTA,CLOSED
68037292,,TNIELSEN,1900021380,Cheplapharm Arzneimittel GmbH,Germany,X12004,DAP,2024-05-20,10,S1560202,Phytomenadione 2mg/0.2ml inj. amp/BOX-5,8000,8000,LTA,CLOSED
68037279,,TNIELSEN,1900001026,B Braun Melsungen AG,Germany,X12004,DAP,2024-04-30,10,S1555208,Bupivacaine 5mg/ml inj 20ml amp/BOX-20,570,570,LTA,CLOSED
68037282,Kuehne + Nagel A/S,TNIELSEN,1900014549,Sirmaxo Chemicals Pvt Ltd,India,X12001,FCA,2024-01-25,10,S1519500,Benzyl benzoate 25% lotion /BOT-1000ml,38400,38400,LTA,CLOSED
68037283,,TNIELSEN,1900010328,Pharmatex Italia SRL,Italy,X12004,DAP,2024-10-04,20,S1550525,Furosemide inj 10mg/ml 2ml amp/BOX-10,9767,9767,LTA,CLOSED
